id,block,sub,sub_addr,str_off,page,speaker,japanese,korean,note
48-00-3A24-08,48,0,7A4614,3A24,8,すず,"{N6}
「仲間ですから！」{W}",,
48-00-3A24-09,48,0,7A4614,3A24,9,アーチェ,"{N3}
「わー、ありがとー▽」{W}",,
48-00-3A24-10,48,0,7A4614,3A24,10,すず,"{N6}
「でも、いったい何をするんです？」{W}",,
48-00-3A24-11,48,0,7A4614,3A24,11,アーチェ,"{N3}
「いいから、いいから」{W}",,
48-00-3A24-12,48,0,7A4614,3A24,12,アーチェ,"{N3}
「それはそうと{SPD:10}・・・・・・、{SPD:FF}ねぇ
　{N6}ちゃん・・・」{W}",,
48-00-3A24-13,48,0,7A4614,3A24,13,すず,"{N6}
「はい？」{W}",,
48-00-3A24-14,48,0,7A4614,3A24,14,アーチェ,"{N3}
「{N6}ちゃんって{SPD:10}・・・・・・{SPD:FF}
　老けないわね・・・」{W}",,
48-00-3A24-15,48,0,7A4614,3A24,15,すず,"{N6}
「はい、忍者ですから」{W}",,
48-00-3A24-16,48,0,7A4614,3A24,16,アーチェ,"{N3}
「そういうもの{SPD:10}・・・、{SPD:FF}なの？」{W}",,
48-00-3A24-17,48,0,7A4614,3A24,17,すず,"{N6}
「はい、一応・・・、私、忍者ですか
　ら」{W}",,
48-00-3A24-18,48,0,7A4614,3A24,18,アーチェ,"{N3}
「なんか{SPD:10}・・・、{SPD:FF}ズルいわね」{W}",,
48-00-3A24-19,48,0,7A4614,3A24,19,すず,"{N6}
「でも{SPD:10}・・・、{SPD:FF}忍者ですから」{W}",,
48-00-3A24-20,48,0,7A4614,3A24,20,アーチェ,"{N3}
「・・・まあいいわ」{W}",,
48-00-3A24-21,48,0,7A4614,3A24,21,アーチェ,"{N3}
「さあ、行きましょう！」{W}",,
48-00-3A24-22,48,0,7A4614,3A24,22,すず,"{N6}
「はい！」{W}",,
48-00-3D86-00,48,0,7A4614,3D86,0,アーチェ,"{N3}
「いや～▽」{W}",,
48-00-3D86-01,48,0,7A4614,3D86,1,アーチェ,"{N3}
「苦労してダンジョンを抜けてきたか
　いがあったね！」{W}",,
48-00-3D86-02,48,0,7A4614,3D86,2,ミント,"{N2}
「本当ですね」{W}",,
48-00-3D86-03,48,0,7A4614,3D86,3,ミント,"{N2}
「温泉って身体だけではなく、心まで
　癒されますよね」{W}",,
48-00-3E2E-00,48,0,7A4614,3E2E,0,クラース,"{N4}
「ふ～、極楽だ・・・」{W}",,
48-00-3E2E-01,48,0,7A4614,3E2E,1,クラース,"{N4}
「旅の疲れなんて吹っ飛ぶよなあ
　{N1}！」{W}",,
48-00-3E2E-02,48,0,7A4614,3E2E,2,クレス,"{N1}
「・・・・・・」{W}",,
48-00-3E2E-03,48,0,7A4614,3E2E,3,クレス,"{N1}
「なんか違う気がする・・・」{W}",,
48-00-3EBC-00,48,0,7A4614,3EBC,0,老忍者,"老忍者
「この温泉を作った時はモーリア坑道
　の石材を使ったそうじゃ」{W}",,
48-00-3F06-00,48,0,7A4614,3F06,0,老忍者,"老忍者
「おぉ、温泉にぴったりの石じゃの」{W}",,
48-00-3F06-01,48,0,7A4614,3F06,1,老忍者,"老忍者
「これで修理できるじゃろう」{W}",,
48-00-3F06-02,48,0,7A4614,3F06,2,アーチェ,"{N3}
「いやー、よかったねー！」{W}",,
48-00-3F06-03,48,0,7A4614,3F06,3,老忍者,"老忍者
「まったくじゃ」{W}",,
48-00-3F06-04,48,0,7A4614,3F06,4,老忍者,"老忍者
「もう、暴れて温泉を壊さないで欲し
　いのぅ」{W}",,
48-00-3F06-05,48,0,7A4614,3F06,5,アーチェ,"{N3}
「・・・バレてたのね・・・」{W}",,
48-00-3FF2-00,48,0,7A4614,3FF2,0,老忍者,"老忍者
「今、温泉は修理中じゃ」{W}",,
48-00-3FF2-01,48,0,7A4614,3FF2,1,老忍者,"老忍者
「つかえんぞぃ」{W}",,
48-00-4030-00,48,0,7A4614,4030,0,老忍者,"老忍者
「おや、{N3}さん」{W}",,
48-00-4030-01,48,0,7A4614,4030,1,老忍者,"老忍者
「ちょうど良かったよ」{W}",,
48-00-4030-02,48,0,7A4614,4030,2,老忍者,"老忍者
「温泉を修理したいのじゃが、材料の
　石材が不足していての」{W}",,
48-00-4030-03,48,0,7A4614,4030,3,老忍者,"老忍者
「すまんが石材を取ってきてはくれん
　かの？」{W}",,
48-00-4030-04,48,0,7A4614,4030,4,老忍者,"老忍者
「しかし誰がこんな風に壊してしまっ
　たんじゃろうか？」{W}",,
48-00-4030-05,48,0,7A4614,4030,5,老忍者,"老忍者
「まるで魔法の力で吹き飛ばしたよう
　な壊れ方じゃ・・・」{W}",,
48-00-4172-00,48,0,7A4614,4172,0,アーチェ,"{N3}
「だ・・・、誰だろうね～、そんな事
　しちゃった犯人は！」{W}",,
48-00-4172-01,48,0,7A4614,4172,1,すず,"{N6}
「・・・・・・」{W}",,
48-00-4172-02,48,0,7A4614,4172,2,,この依頼を受けますか？,,
48-00-41E4-00,48,0,7A4614,41E4,0,老忍者,"老忍者
「そうか、しかたあるまい・・・」{W}",,
48-00-41E4-01,48,0,7A4614,41E4,1,老忍者,"老忍者
「一体誰がこんな事をしてしまったん
　だろうかねぇ」{W}",,
48-00-41E4-02,48,0,7A4614,41E4,2,アーチェ,"{N3}
「・・・・・・」{W}",,
48-00-4266-00,48,0,7A4614,4266,0,老忍者,"老忍者
「おぉ、そうか」{W}",,
48-00-4266-01,48,0,7A4614,4266,1,老忍者,"老忍者
「ありがたいのぅ」{W}",,
48-00-4266-02,48,0,7A4614,4266,2,老忍者,"老忍者
「石材はモーリア坑道にいいのがある
　じゃろう」{W}",,
48-00-42D8-00,48,0,7A4614,42D8,0,,モーリア坑道へ向かいますか？,,
48-00-42F6-00,48,0,7A4614,42F6,0,アーチェ,"{N3}
「よし、それじゃいっちょモーリア坑
　道へと向かいますか！」{W}",,
48-00-42F6-01,48,0,7A4614,42F6,1,すず,"{N6}
「はい！」{W}",,
48-00-434E-00,48,0,7A4614,434E,0,すず,"{N6}
「そろそろ時間ですね・・・」{W}",,
48-00-434E-01,48,0,7A4614,434E,1,アーチェ,"{N3}
「え、もう！？」{W}",,
48-00-434E-02,48,0,7A4614,434E,2,アーチェ,"{N3}
「うぅ・・・、大丈夫かなぁ？」{W}",,
48-00-43B2-00,48,0,7A4614,43B2,0,,ミゲールの町に戻りますか？,,
48-00-43CE-00,48,0,7A4614,43CE,0,アーチェ,"{N3}
「一回町に戻ろうか」{W}",,
48-00-43CE-01,48,0,7A4614,43CE,1,すず,"{N6}
「わかりました」{W}",,
48-00-4404-00,48,0,7A4614,4404,0,,"ミゲールの町に戻る事ができますが、
戻ると今回の依頼は失敗となります。{W}",,
48-00-4404-01,48,0,7A4614,4404,1,,ミゲールの町に戻りますか？,,
48-00-4468-00,48,0,7A4614,4468,0,アーチェ,"{N3}
「一回町に戻ろうか」{W}",,
48-00-4468-01,48,0,7A4614,4468,1,すず,"{N6}
「わかりました」{W}",,
48-00-449E-00,48,0,7A4614,449E,0,,"依頼を受けた町に退却しますか？
",,
48-00-44C0-00,48,0,7A4614,44C0,0,アーチェ,"{N3}
「一回町に戻ろうか」{W}",,
48-00-44C0-01,48,0,7A4614,44C0,1,すず,"{N6}
「わかりました」{W}",,
48-00-44F6-00,48,0,7A4614,44F6,0,アーチェ,"{N3}
「この町にまだ困ってる人が
　いる気がする・・・」{W}",,
48-00-4532-00,48,0,7A4614,4532,0,アーチェ,"{N3}
「おっといけない！」{W}",,
48-00-4532-01,48,0,7A4614,4532,1,アーチェ,"{N3}
「まだ任務の途中だった・・・」{W}",,
48-00-4576-00,48,0,7A4614,4576,0,アーチェ,"{N3}
「まだ用事がすんでないよ・・・」{W}",,
48-00-45A0-00,48,0,7A4614,45A0,0,,ＭＩＳＳＩＯＮ　ＣＯＭＰＬＥＴＥ！,,
49-00-0000-00,49,0,7ABAA8,0000,0,,"その後、彼らの行方を知る者は
誰もいなかった・・・",,
49-00-0034-00,49,0,7ABAA8,0034,0,,"「知っての通り、ダオスの居城は我が
　国の北東に位置する島にある」{W}",,
49-00-007A-00,49,0,7ABAA8,007A,0,,"「島と大陸をつなぐものはわずかに橋
　が一つ」{W}",,
49-00-007A-01,49,0,7ABAA8,007A,1,,"「ここが戦略上での重要拠点となるの
　は明白である」{W}",,
49-00-007A-02,49,0,7ABAA8,007A,2,,"「作戦の第一段階は、この地点に布陣
　することになる」{W}",,
49-00-011A-00,49,0,7ABAA8,011A,0,,"「だが、主力部隊が最短ルートでここ
　まで来るには五日はかかるだろう」{W}",,
50-00-0000-00,50,0,7AE37C,0000,0,,ドワーフの神殿地下{VAR:E54280}階,,
50-00-001B-00,50,0,7AE37C,001B,0,クレス,"{N1}
「ここに仲間を置いていくわけには
　いけないな」{W}",,
50-00-0055-00,50,0,7AE37C,0055,0,クレス,"{N1}
「ここでスイッチを押さないと
　先に進めないようだ」{W}",,
50-00-0093-00,50,0,7AE37C,0093,0,クレス,"{N1}
「スイッチみたいなものがある」{W}",,
50-00-0093-01,50,0,7AE37C,0093,1,クレス,"{N1}
「なんのスイッチだ・・・？」{W}",,
50-00-00DF-00,50,0,7AE37C,00DF,0,,見えない力で押し戻された。{W},,
50-00-00FD-00,50,0,7AE37C,00FD,0,,見えない力で押し戻された。{W},,
50-00-011B-00,50,0,7AE37C,011B,0,すず,"{N6}
「待ってくださ～い」{W}",,
50-00-0139-00,50,0,7AE37C,0139,0,,{N6}が仲間に加わりました。{W},,
50-00-0157-00,50,0,7AE37C,0157,0,アーチェ,"{N3}
「ちょっと、まさか置いて行く気
　じゃないわよね」{W}",,
50-00-0193-00,50,0,7AE37C,0193,0,,{N3}が仲間に加わりました。{W},,
50-00-01B1-00,50,0,7AE37C,01B1,0,アーチェ,"{N3}
「ちょっと、まさか置いて行く気
　じゃないわよね」{W}",,
50-00-01ED-00,50,0,7AE37C,01ED,0,,{N3}が仲間に加わりました。{W},,
50-00-020B-00,50,0,7AE37C,020B,0,すず,"{N6}
「待ってくださ～い」{W}",,
50-00-0229-00,50,0,7AE37C,0229,0,,{N6}が仲間に加わりました。{W},,
50-00-0247-00,50,0,7AE37C,0247,0,？？？,"？？？
「人の子がなんのようだ・・」{W}",,
50-00-0247-01,50,0,7AE37C,0247,1,クラース,"{N4}
「精霊とお見受けする」{W}",,
50-00-0247-02,50,0,7AE37C,0247,2,クラース,"{N4}
「率直に言おう、あなたと契約を
　結びたい」{W}",,
50-00-0247-03,50,0,7AE37C,0247,3,？？？,"？？？
「クックック」{W}",,
50-00-0247-04,50,0,7AE37C,0247,4,クラース,"{N4}
「！？」{W}",,
50-00-02E9-00,50,0,7AE37C,02E9,0,？？？,"？？？
「クックック・・・」{W}",,
50-00-02E9-01,50,0,7AE37C,02E9,1,？？？,"？？？
「なかなか楽しませてくれる」{W}",,
50-00-02E9-02,50,0,7AE37C,02E9,2,プルート,"プルート
「我が名はプルート・・・・・・
　契約が望みか？」{W}",,
50-00-02E9-03,50,0,7AE37C,02E9,3,クラース,"{N4}
「そうだ」{W}",,
50-00-02E9-04,50,0,7AE37C,02E9,4,プルート,"プルート
「では、ラピスラズリの指輪を出
　すがよい」{W}",,
50-00-03B7-00,50,0,7AE37C,03B7,0,クラース,"{N4}
「我、今、冥界の精に願い奉る」{W}",,
50-00-03B7-01,50,0,7AE37C,03B7,1,クラース,"{N4}
「指輪の盟約のもと、我に精霊を従わ
　せたまえ」{W}",,
50-00-03B7-02,50,0,7AE37C,03B7,2,クラース,"{N4}
「我が名は{N4}・・・」{W}",,
50-00-0435-00,50,0,7AE37C,0435,0,,"{COL:2}{N4}はプルートを
召喚できるようになりました。{COL:0}",,
50-00-046D-00,50,0,7AE37C,046D,0,？？？,"？？？
「ぬし等には資格が無いようだ」{W}",,
50-00-046D-01,50,0,7AE37C,046D,1,？？？,"？？？
「ここを通すわけにはいかぬ！」{W}",,
50-00-04BF-00,50,0,7AE37C,04BF,0,,見えない力で押し戻された。{W},,
50-00-04DD-00,50,0,7AE37C,04DD,0,？？？,"？？？
「ぬし等には資格が無いようだ」{W}",,
50-00-04DD-01,50,0,7AE37C,04DD,1,？？？,"？？？
「ここを通すわけにはいかぬ！」{W}",,
50-00-052F-00,50,0,7AE37C,052F,0,,見えない力で押し戻された。{W},,
50-00-054D-00,50,0,7AE37C,054D,0,クレス,"{N1}
「これは・・・、呪文書だ！」{W}",,
50-00-0573-00,50,0,7AE37C,0573,0,,"{N3}は
エクステンションを覚えました。{W}",,
50-00-059D-00,50,0,7AE37C,059D,0,クレス,"{N1}
「でも、ぼくが持っていてもしょうが
　ないな」{W}",,
50-00-059D-01,50,0,7AE37C,059D,1,クレス,"{N1}
「戻しておこう」{W}",,
50-00-05ED-00,50,0,7AE37C,05ED,0,クレス,"{N1}
「この巻物は忍術書だ」{W}",,
50-00-060D-00,50,0,7AE37C,060D,0,,"{N6}は
児雷也を覚えました。{COL:0}",,
50-00-062F-00,50,0,7AE37C,062F,0,クレス,"{N1}
「でも、ぼくが持っていてもしょうが
　ないな」{W}",,
50-00-062F-01,50,0,7AE37C,062F,1,クレス,"{N1}
「戻しておこう」{W}",,
50-00-067F-00,50,0,7AE37C,067F,0,クレス,"{N1}
「これは・・・、奥義書だ！」{W}",,
50-00-06A5-00,50,0,7AE37C,06A5,0,,"{COL:3}{N1}は
猛虎連撃破を覚えました。{COL:2}",,
50-00-06CF-00,50,0,7AE37C,06CF,0,,"『真実は見えざる道にあり』

　　　　　　　と書かれている。{W}",,
50-00-070F-00,50,0,7AE37C,070F,0,,"『我、汝の力を試さん』

　　　　　　　と書かれている。{W}",,
50-00-074B-00,50,0,7AE37C,074B,0,,"『我、汝に光を授けん』

　　　　　　　と書かれている。{W}",,
50-00-0787-00,50,0,7AE37C,0787,0,,"『光には光、闇には闇を与えん』

　　　　　　　と書かれている。{W}",,
50-00-07CB-00,50,0,7AE37C,07CB,0,,"『我、汝に道を授けん』

　　　　　　　と書かれている。{W}",,
50-00-0807-00,50,0,7AE37C,0807,0,,"『光を持たざる者に道は開けず』

　　　　　　　と書かれている。{W}",,
50-00-084B-00,50,0,7AE37C,084B,0,,"『汝、我に道をささげよ』

　　　　　　　と書かれている。{W}",,
50-00-0889-00,50,0,7AE37C,0889,0,,"『道は開かれた』

　　　　　　　と書かれている。{W}",,
50-00-08BF-00,50,0,7AE37C,08BF,0,クレス,"{N1}
「この文字は・・・」{W}",,
50-00-08DD-00,50,0,7AE37C,08DD,0,クレス,"{N1}
「{N3}でないと・・・
　読めないな・・・」{W}",,
50-00-0911-00,50,0,7AE37C,0911,0,クレス,"{N1}
「{N3}、読める？」{W}",,
50-00-092D-00,50,0,7AE37C,092D,0,アーチェ,"{N3}
「どれどれ・・・」{W}",,
50-00-092D-01,50,0,7AE37C,092D,1,アーチェ,"{N3}
『封印の地の扉を開く者、いけにえを
　ささげよ』{W}",,
50-00-092D-02,50,0,7AE37C,092D,2,アーチェ,"{N3}
『いけにえによりて開きし扉、瞬きす
　る間も与えず』{W}",,
50-00-09BD-00,50,0,7AE37C,09BD,0,アーチェ,"{N3}
「だってさ」{W}",,
50-00-09D3-00,50,0,7AE37C,09D3,0,アーチェ,"{N3}
「いけにえって、どういう事かな？」{W}",,
50-00-09D3-01,50,0,7AE37C,09D3,1,クレス,"{N1}
「わからないけど、とにかくこのまま
　じゃ先に進めないな」{W}",,
50-00-09D3-02,50,0,7AE37C,09D3,2,クレス,"{N1}
「まだ、他にも道があるのかもしれな
　い」{W}",,
50-00-09D3-03,50,0,7AE37C,09D3,3,クレス,"{N1}
「探してみよう」{W}",,
50-00-0A8B-00,50,0,7AE37C,0A8B,0,,{COL:3}レバーがあります倒しますか？{COL:2},,
50-00-0AB1-00,50,0,7AE37C,0AB1,0,クレス,"{N1}
「レバーはすでに倒れている」{W}",,
50-00-0AB1-01,50,0,7AE37C,0AB1,1,クレス,"{N1}
「もう動かないみたいだな」{W}",,
50-00-0AF9-00,50,0,7AE37C,0AF9,0,クレス,"{N1}
「レバーはすでに倒れている」{W}",,
50-00-0AF9-01,50,0,7AE37C,0AF9,1,クレス,"{N1}
「もう動かないみたいだな」{W}",,
50-00-0B41-00,50,0,7AE37C,0B41,0,クレス,"{N1}
「レバーはすでに倒れている」{W}",,
50-00-0B41-01,50,0,7AE37C,0B41,1,クレス,"{N1}
「もう動かないみたいだな」{W}",,
50-00-0B89-00,50,0,7AE37C,0B89,0,クレス,"{N1}
「レバーはすでに倒れている」{W}",,
50-00-0B89-01,50,0,7AE37C,0B89,1,クレス,"{N1}
「もう動かないみたいだな」{W}",,
50-00-0BD1-00,50,0,7AE37C,0BD1,0,クレス,"{N1}
「レバーがロックされていて、動
　かない・・・」{W}",,
50-00-0C0B-00,50,0,7AE37C,0C0B,0,クレス,"{N1}
「うわっ！！」{W}",,
50-00-0C23-00,50,0,7AE37C,0C23,0,,"{COL:3}左スイッチを押すメンバーを
選んでください。{COL:2}{W}",,
50-00-0C23-01,50,0,7AE37C,0C23,1,,"１．{N2}２．{N5}
３．{N4}４．それ以外",,
50-00-0C81-00,50,0,7AE37C,0C81,0,,"{COL:3}左スイッチを押すメンバーを
選んでください。{COL:2}{W}",,
50-00-0C81-01,50,0,7AE37C,0C81,1,,"１．{N2}２．{N5}
３．{N4}４．{N3}",,
50-00-0CDB-00,50,0,7AE37C,0CDB,0,クレス,"{N1}
「{N2}は今は
　いないんだった」{W}",,
50-00-0D05-00,50,0,7AE37C,0D05,0,クレス,"{N1}
「{N5}は今は
　いないんだった」{W}",,
50-00-0D2F-00,50,0,7AE37C,0D2F,0,クレス,"{N1}
「{N4}は今は
　いないんだった」{W}",,
50-00-0D59-00,50,0,7AE37C,0D59,0,,"１．{N3}
２．{N6}
",,
50-00-0D6F-00,50,0,7AE37C,0D6F,0,クレス,"{N1}
「{N3}は今は
　いないんだった」{W}",,
50-00-0D99-00,50,0,7AE37C,0D99,0,クレス,"{N1}
「{N6}は今は
　いないんだった」{W}",,
50-00-0DC3-00,50,0,7AE37C,0DC3,0,クレス,"{N1}
「{N3}は今は
　いないんだった」{W}",,
50-00-0DED-00,50,0,7AE37C,0DED,0,,"{COL:3}右スイッチを押すメンバーを
選んでください。{COL:2}{W}",,
50-00-0DED-01,50,0,7AE37C,0DED,1,,"１．{N2}
２．{N5}{W}",,
50-00-0DED-02,50,0,7AE37C,0DED,2,,"３．{N4}
４．それ以外",,
50-00-0E4F-00,50,0,7AE37C,0E4F,0,,"{COL:3}右スイッチを押すメンバーを
選んでください。{COL:2}{W}",,
50-00-0E4F-01,50,0,7AE37C,0E4F,1,,"１．{N2}
２．{N5}{W}",,
50-00-0E4F-02,50,0,7AE37C,0E4F,2,,"３．{N4}
４．{N3}",,
50-00-0EAD-00,50,0,7AE37C,0EAD,0,クレス,"{N1}
「{N2}は今は
　いないんだった」{W}",,
50-00-0ED7-00,50,0,7AE37C,0ED7,0,クレス,"{N1}
「{N5}は今は
　いないんだった」{W}",,
50-00-0F01-00,50,0,7AE37C,0F01,0,クレス,"{N1}
「{N4}は今は
　いないんだった」{W}",,
50-00-0F2B-00,50,0,7AE37C,0F2B,0,,"１．{N3}
２．{N6}
",,
50-00-0F41-00,50,0,7AE37C,0F41,0,クレス,"{N1}
「{N3}は今は
　いないんだった」{W}",,
50-00-0F6B-00,50,0,7AE37C,0F6B,0,クレス,"{N1}
「{N6}は今は
　いないんだった」{W}",,
50-00-0F95-00,50,0,7AE37C,0F95,0,クレス,"{N1}
「{N3}は今は
　いないんだった」{W}",,
50-00-0FBF-00,50,0,7AE37C,0FBF,0,,"{N2}をパーティーに
戻しますか？",,
50-00-0FE1-00,50,0,7AE37C,0FE1,0,,"{N5}をパーティーに
戻しますか？",,
50-00-1003-00,50,0,7AE37C,1003,0,,"{N4}をパーティーに
戻しますか？",,
50-00-1025-00,50,0,7AE37C,1025,0,,"{N3}をパーティーに
戻しますか？",,
50-00-1047-00,50,0,7AE37C,1047,0,,"{N6}をパーティーに
戻しますか？",,
51-00-0000-00,51,0,7B2600,0000,0,クレス,"{N1}
「ごめんください」{W}",,
51-00-0000-01,51,0,7B2600,0000,1,クレス,"{N1}
「あの～、どなたかいらっしゃいませ
　んか？」{W}",,
51-00-0052-00,51,0,7B2600,0052,0,ミント,"{N2}
「いない{SPD:10}・・・{SPD:FF}、みたいですね」{W}",,
51-00-0082-00,51,0,7B2600,0082,0,？？？,"？？？
「・・・はい？」{W}",,
51-00-009E-00,51,0,7B2600,009E,0,クレス,"{N1}
「あれ？」{W}",,
51-00-009E-01,51,0,7B2600,009E,1,クレス,"{N1}
「女の人の声が聞こえなかった？」{W}",,
51-00-00DA-00,51,0,7B2600,00DA,0,クレス,"{N1}
「ごめんください」{W}",,
51-00-00DA-01,51,0,7B2600,00DA,1,クレス,"{N1}
「アーシアさん・・・、いらっしゃい
　ますか？」{W}",,
51-00-00DA-02,51,0,7B2600,00DA,2,？？？,"？？？
「はい、今、扉を開けますので」{W}",,
51-00-0156-00,51,0,7B2600,0156,0,クラース,"{N4}
「あなたが、アーシアさんですか？」{W}",,
51-00-0156-01,51,0,7B2600,0156,1,アーシア,"アーシア
「はい、私に何か用でも？」{W}",,
51-00-0156-02,51,0,7B2600,0156,2,クレス,"{N1}
「じつは・・・」{W}",,
51-00-01C0-00,51,0,7B2600,01C0,0,クレス,"{N1}
「カギがかかっている」{W}",,
51-00-01E0-00,51,0,7B2600,01E0,0,アーシア,"アーシア
「{SPD:10}・・・{SPD:FF}」{W}",,
51-00-01E0-01,51,0,7B2600,01E0,1,アーシア,"アーシア
「ごめんなさい{SPD:10}・・・、{SPD:FF}一人に{SPD:10}、{SPD:FF}して
　ください{SPD:10}・・・{SPD:FF}」{W}",,
